T,P,S,PT,Y,BAI,DBH,H,Hc,SMx,t60,t300,L16,L17
B759,B7,B,AB,2002,8.668458379,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2003,5.378918703,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2004,4.818436582,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2005,3.333484274,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2006,5.644446114,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2007,10.98629088,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2008,9.295595671,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2009,3.962804973,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2010,3.152107564,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2011,5.732190796,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2012,3.047696732,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2013,5.755281502,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2014,6.595937139,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2015,8.86471053,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2016,8.186748553,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2017,4.521417846,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B759,B7,B,AB,2018,5.246660793,38,23.5,30.6382978723404,120,0,0,,2876.48026315789
B764,B7,B,AB,1975,0.12225822,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1976,0.151088615,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1977,0.060466234,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1978,0.120787954,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1979,0.151211138,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1980,0.174311268,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1981,0.098168487,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1982,0.140891006,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1983,0.147733395,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1984,0.154575783,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1985,0.171421003,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1986,0.173893437,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1987,0.137878218,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1988,0.220414141,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1989,0.096720213,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1990,0.169184189,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1991,0.217373079,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1992,0.193707461,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1993,0.134651803,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1994,0.058556145,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1995,0.105356451,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1996,0.073365613,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1997,0.047083049,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1998,0.040601943,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,1999,0.081882471,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2000,0.201617992,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2001,0.092095789,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2002,0.093157647,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2003,0.086934152,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2004,0.087838931,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2005,0.051657208,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2006,0.074330082,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2007,0.112673221,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2008,0.091156452,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B764,B7,B,AB,2009,0.076654861,2.45,2.6,42.3076923076923,23,0,0,,2876.48026315789
B772,B7,B,AB,1988,23.70407055,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1989,22.97409951,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1990,24.37226218,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1991,21.32710385,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1992,21.89339792,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1993,12.99486814,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1994,23.39550332,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1995,17.3184222,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1996,16.85774534,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1997,18.63571713,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1998,18.04008059,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,1999,17.14816673,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2000,21.67186223,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2001,18.50644688,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2002,6.047917717,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2003,12.56308765,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2004,10.28787714,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2005,6.391482289,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2006,13.84127604,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2007,22.7048713,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2008,18.71585916,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2009,8.729245055,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2010,7.414786981,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2011,11.89633173,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2012,11.18933201,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2013,13.17387924,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2014,12.62045627,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2015,10.24903134,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2016,18.00571471,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2017,8.047990688,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B772,B7,B,AB,2018,8.522713613,48.5,22.8,32.4561403508772,93,0,0,,2876.48026315789
B777,B7,B,AB,1973,2.894889666,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1974,1.705366448,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1975,1.773366221,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1976,2.987795985,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1977,5.374460783,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1978,5.418794938,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1979,3.181437473,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1980,1.368091344,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1981,0.717725116,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1982,0.914567887,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1983,1.112202339,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1984,0.6550849,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1985,1.049442743,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1986,0.525324557,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1987,0.525726681,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1988,1.118504374,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1989,1.516160889,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1990,1.850247277,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1991,1.125767736,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1992,1.326757409,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1993,1.12971986,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1994,1.1315357,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1995,0.999921818,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1996,1.602815439,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1997,1.94156395,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1998,1.812413076,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,1999,1.076183979,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2000,2.022180359,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2001,1.216022552,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2002,1.2857879,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2003,1.15236446,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2004,0.882445102,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2005,0,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2006,1.427731339,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2007,1.362320238,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2008,1.638101808,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2009,1.094078491,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2010,0.61612601,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2011,0.411033416,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2012,0.411259611,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2013,0.823197806,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2014,0.686689322,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2015,0.412315186,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B777,B7,B,AB,2016,0.687694632,21.9,19,34.2105263157895,81,0,0,,2876.48026315789
B778,B7,B,AB,1973,3.938718382,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1974,4.343691667,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1975,3.582772793,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1976,5.477555287,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1977,4.877259763,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1978,5.456314979,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1979,4.211396058,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1980,5.669340094,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1981,6.345366851,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1982,6.141411514,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1983,6.666962266,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1984,5.150876775,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1985,4.928781882,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1986,2.88556856,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1987,3.55566399,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1988,5.646623237,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1989,3.001150896,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1990,3.511634569,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1991,3.858793124,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1992,2.60799,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1993,3.543037929,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1994,2.537527218,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1995,2.882700286,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1996,2.634674688,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1997,0.851183114,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1998,1.789529715,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,1999,0.511803142,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2000,1.878546743,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2001,0.598357162,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2002,0.940897575,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2003,0.856021166,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2004,0.856649485,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2005,0.514291284,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B778,B7,B,AB,2006,0.428748857,27.3,15.2,36.8421052631579,123,0,80,,2876.48026315789
B803,B8,B,AB,1973,1.725111358,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1974,1.833549712,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1975,1.498313501,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1976,1.375436388,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1977,0.934815452,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1978,1.285775333,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1979,1.298498784,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1980,1.692388529,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1981,1.061079202,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1982,2.146587428,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1983,1.722481845,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1984,1.190302333,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1985,1.974026027,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1986,0.965420847,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1987,1.822488164,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1988,1.396676696,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1989,1.24813277,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1990,1.063576768,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1991,0.972825581,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1992,1.633942339,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1993,1.583362697,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1994,1.497550094,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1995,1.577692123,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1996,1.455578416,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1997,1.604269997,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1998,1.652729063,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,1999,1.492862838,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2000,1.539606595,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2001,1.41019811,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2002,1.099818181,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2003,1.750737329,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2004,1.512639164,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2005,2.362838959,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2006,1.835632587,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2007,1.925720898,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2008,1.418001826,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2009,0.637306627,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2010,1.809255776,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2011,1.518771552,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2012,1.720634588,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2013,1.231303258,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2014,1.431714878,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2015,1.87017754,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2016,2.002925538,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2017,1.384012936,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B803,B8,B,AB,2018,4.56129094,12.85,10.7,43.9252336448598,16,0,0,,2587.73026315789
B808,B8,B,AB,1973,2.45878634,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1974,3.279332642,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1975,4.124986552,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1976,3.219771187,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1977,2.057099162,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1978,2.901314223,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1979,1.948063905,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1980,3.506253021,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1981,2.167987958,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1982,3.467793644,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1983,2.827204052,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1984,2.946037936,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1985,3.311665913,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1986,1.715859368,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1987,2.069191152,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1988,2.17961185,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1989,2.341658341,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1990,1.602262519,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1991,1.507964474,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1992,1.665292292,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1993,2.434457846,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1994,2.039773278,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1995,2.666734641,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1996,2.476680852,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1997,2.907757629,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1998,3.189800393,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,1999,2.684827073,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2000,3.658425486,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2001,2.348529004,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2002,2.145582119,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2003,2.209654901,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2004,2.6546615,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2005,1.959976825,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2006,2.35175542,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2007,3.632271727,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2008,3.2145907,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2009,3.403667454,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2010,3.257957245,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2011,2.938897096,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2012,2.443075235,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2013,2.054300003,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2014,1.603418625,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2015,2.875499756,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2016,4.575305585,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2017,3.208492869,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B808,B8,B,AB,2018,3.698537341,18.75,12.8,25.78125,16,0,10,,2587.73026315789
B823,B8,B,AB,1973,9.333043455,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1974,7.695692488,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1975,6.578447893,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1976,6.09339227,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1977,5.783059465,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1978,7.100875901,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1979,5.235781458,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1980,6.992415557,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1981,3.831737728,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1982,5.646337352,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1983,2.767501225,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1984,4.044649745,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1985,3.74704039,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1986,3.776093839,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1987,2.963278996,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1988,3.601823411,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1989,5.964989095,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1990,4.764203268,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1991,2.485222842,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1992,3.662119999,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1993,2.982838552,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1994,4.12070142,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1995,3.616001419,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1996,2.802046178,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
B823,B8,B,AB,1997,2.335639049,20.25,14.5,46.8965517241379,19,0,0,,2587.73026315789
